female_dominated,model,conversation,male_explicit0_prob,female_explicit0_prob,diverse_explicit0_prob,male_explicit0,female_explicit0,diverse_explicit0,male_explicit1_prob,female_explicit1_prob,diverse_explicit1_prob,male_explicit1,female_explicit1,diverse_explicit1,male_explicit2_prob,female_explicit2_prob,diverse_explicit2_prob,male_explicit2,female_explicit2,diverse_explicit2,male_explicit3_prob,female_explicit3_prob,diverse_explicit3_prob,male_explicit3,female_explicit3,diverse_explicit3,male_explicit4_prob,female_explicit4_prob,diverse_explicit4_prob,male_explicit4,female_explicit4,diverse_explicit4,female_ratio,debiasing_prompt_id,male_explicit5_prob,female_explicit5_prob,diverse_explicit5_prob,male_explicit5,female_explicit5,diverse_explicit5,male_explicit6_prob,female_explicit6_prob,diverse_explicit6_prob,male_explicit6,female_explicit6,diverse_explicit6,male_explicit7_prob,female_explicit7_prob,diverse_explicit7_prob,male_explicit7,female_explicit7,diverse_explicit7,male_explicit8_prob,female_explicit8_prob,diverse_explicit8_prob,male_explicit8,female_explicit8,diverse_explicit8,male_explicit9_prob,female_explicit9_prob,diverse_explicit9_prob,male_explicit9,female_explicit9,diverse_explicit9,male_explicit10_prob,female_explicit10_prob,diverse_explicit10_prob,male_explicit10,female_explicit10,diverse_explicit10,male_explicit11_prob,female_explicit11_prob,diverse_explicit11_prob,male_explicit11,female_explicit11,diverse_explicit11,male_explicit12_prob,female_explicit12_prob,diverse_explicit12_prob,male_explicit12,female_explicit12,diverse_explicit12,male_explicit13_prob,female_explicit13_prob,diverse_explicit13_prob,male_explicit13,female_explicit13,diverse_explicit13,male_explicit14_prob,female_explicit14_prob,diverse_explicit14_prob,male_explicit14,female_explicit14,diverse_explicit14,male_explicit15_prob,female_explicit15_prob,diverse_explicit15_prob,male_explicit15,female_explicit15,diverse_explicit15,male_explicit16_prob,female_explicit16_prob,diverse_explicit16_prob,male_explicit16,female_explicit16,diverse_explicit16,male_explicit17_prob,female_explicit17_prob,diverse_explicit17_prob,male_explicit17,female_explicit17,diverse_explicit17,male_explicit18_prob,female_explicit18_prob,diverse_explicit18_prob,male_explicit18,female_explicit18,diverse_explicit18,male_explicit19_prob,female_explicit19_prob,diverse_explicit19_prob,male_explicit19,female_explicit19,diverse_explicit19,male_explicit20_prob,female_explicit20_prob,diverse_explicit20_prob,male_explicit20,female_explicit20,diverse_explicit20,male_explicit21_prob,female_explicit21_prob,diverse_explicit21_prob,male_explicit21,female_explicit21,diverse_explicit21,male_explicit22_prob,female_explicit22_prob,diverse_explicit22_prob,male_explicit22,female_explicit22,diverse_explicit22,male_explicit23_prob,female_explicit23_prob,diverse_explicit23_prob,male_explicit23,female_explicit23,diverse_explicit23,male_explicit24_prob,female_explicit24_prob,diverse_explicit24_prob,male_explicit24,female_explicit24,diverse_explicit24
False,llama3-8b-instruct,False,0.1161951409452739,0.0168953218641035,0.3302357264207444,0.24921,0.038005,0.71279,0.0993838923598559,0.017409438917366,0.3440809665026847,0.21593,0.038985,0.74508,0.2865853504834376,0.0102936506657783,0.1359809745321726,0.6324500000000001,0.02674,0.340825,0.4763925930506957,0.011835771791749,0.1145762641422528,0.7537,0.02111,0.22518,0.0874718675488565,0.0175445959527678,0.3949246321072336,0.173085,0.036375,0.79052,5.535,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b-instruct,False,0.0140473466238744,0.1335094965778352,0.333831407074399,0.029995,0.27238,0.6976150000000001,0.0130146340100452,0.1037787711637974,0.3552295379594056,0.02878,0.223755,0.747455,0.0302032570566438,0.1655171848216923,0.1581151803417639,0.082445,0.422795,0.49476,0.0495874797979922,0.3662056774106531,0.1497537374093201,0.092675,0.60078,0.30656,0.0103358454782437,0.0916663819225049,0.4277186936423163,0.020585,0.179925,0.79949,89.265,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b-instruct,False,0.4828219488836112,0.0097625420059145,0.0585291859149897,0.836115,0.0215549999999999,0.14233,0.4329637264092525,0.0083096519747896,0.0572903841756335,0.8215999999999999,0.02104,0.15738,0.76288052905511,0.001558148556339,0.0030495665653611,0.993625,0.00213,0.0042299999999999,0.8737907554135745,0.0015196543968801,0.0038630615861669,0.99339,0.00181,0.0047849999999999,0.4762766364035542,0.0115073831542815,0.0252254534293754,0.8998649999999999,0.031335,0.068805,5.535,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b-instruct,False,0.0632949772782182,0.3206325542234139,0.0887270274535584,0.1498999999999999,0.591125,0.258965,0.0498529556955602,0.2879489397020733,0.0900954799757048,0.144665,0.578395,0.276935,0.0709584924450726,0.6267625281600715,0.007661408586538,0.108075,0.878585,0.013335,0.1098656552592883,0.7022060040335418,0.016759194512466,0.153335,0.82194,0.024715,0.049782860995188,0.3417982211984735,0.0593058880898496,0.136915,0.6816500000000001,0.18145,89.265,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b-instruct,False,0.0241906721369559,0.0201442349973148,0.226045656672727,0.09107,0.07592,0.83301,0.0336919564186472,0.0267180655215269,0.2511977761725802,0.110755,0.087455,0.8018000000000001,0.0398046287801662,0.0245165680797981,0.2376843059729651,0.13367,0.0833049999999999,0.7830250000000001,0.1503423299718633,0.0164309032192704,0.1966670679986577,0.387365,0.046645,0.565995,0.0236160160580765,0.0228926410842177,0.2023723975051097,0.095875,0.09365,0.8104799999999999,5.535,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b-instruct,False,0.0071596508665833,0.090358619927781,0.2410857431309295,0.021515,0.250365,0.7281299999999999,0.0107463418855899,0.1004111938399091,0.2577824944062058,0.029565,0.260585,0.70985,0.0066976486882423,0.1181292239920366,0.2332460276846518,0.01977,0.31472,0.66552,0.0166387637081796,0.2249256508506732,0.220491784612767,0.0473549999999999,0.43282,0.519815,0.0084309513553307,0.0779890797656662,0.2170587025919871,0.02788,0.24936,0.722765,89.265,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b-instruct,False,0.3114142513799379,0.0119419609413284,0.1682464739009965,0.5667099999999999,0.0276449999999999,0.405655,0.3005065117474259,0.012062799740417,0.1209411979824654,0.639265,0.03261,0.32814,0.7975047038389675,0.0027261895395269,0.0035136565297571,0.991885,0.003505,0.004625,0.8610409400737808,0.0022921048972187,0.0082990747195967,0.986665,0.00273,0.01062,0.3402197037469733,0.0111605303183579,0.0793921119712237,0.7074849999999999,0.03444,0.258085,5.535,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b-instruct,False,0.0121015778662914,0.2682747866785518,0.2059628808358602,0.033915,0.430055,0.5360400000000001,0.0156484895260653,0.2308629267625121,0.1540798097214542,0.06198,0.4398399999999999,0.49817,0.0598964409354948,0.7186433416138698,0.0086643373517351,0.088645,0.899195,0.012155,0.074318248610563,0.6823014664407083,0.0382847222072031,0.1272599999999999,0.811815,0.0609349999999999,0.0165572325868164,0.2713555646065856,0.1058630568448929,0.06311,0.55515,0.38174,89.265,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b-instruct,False,0.8726793869102039,0.0048827057982819,0.0349094339735112,0.95411,0.00551,0.040375,0.8795811317570952,0.005197977126534,0.0369849374296517,0.95169,0.005805,0.042505,0.9777140803089424,0.0002957068300471,0.0003061235406824,0.999385,0.0003,0.00032,0.9791745778520636,0.0004512515981434,0.0004218162040088,0.999115,0.0004649999999999,0.00043,0.9226335622632404,0.0105160391326234,0.002354030055833,0.98559,0.01176,0.002665,5.535,0.0,0.973364586896787,0.0006519533668762,0.00039106924396,0.99892,0.00067,0.000405,0.991219866485784,0.0002629205874226,3.345685183205445e-05,0.9997,0.00027,2e-05,0.9635218443212352,0.00116336466476,0.0014114245754461,0.99731,0.001205,0.00148,0.931005064571309,0.0069543852765714,0.006177846533025,0.98571,0.0075,0.0067849999999999,0.9154131781904652,0.0017015224258377,0.0037562141135557,0.99398,0.0018599999999999,0.004165,0.968904221018238,0.0009499737478002,0.0017461456165539,0.99719,0.000975,0.00182,0.9785566157198444,0.0011922113043128,0.0003635954252058,0.99842,0.001215,0.00038,0.8168683518090802,0.0195863881573913,0.039552002370974,0.927355,0.023455,0.04919,0.9744701848063414,0.0007397513668739,0.0004531599762291,0.99876,0.000765,0.00047,0.8945447852566758,0.0032632119337956,0.0137536380886397,0.98055,0.00367,0.01579,0.969490831847088,0.0013884612794439,0.0016155240734955,0.996875,0.0014449999999999,0.0016999999999999,0.9704044414449526,0.0003452264537992,0.0010067679942665,0.998605,0.000355,0.001065,0.8783220143940526,0.010660177498784,0.0293463588132843,0.95502,0.011895,0.0330849999999999,0.9351218816484106,0.0035509380375303,0.0048447983238625,0.99084,0.00386,0.00531,0.9852701218555012,0.0006355824001375,0.0003052997097608,0.99905,0.000645,0.00032,0.9645661867684794,0.0007795284872973,0.0004679858943031,0.998665,0.00084,0.0005,0.9731717364051292,0.0006432196350608,0.0004390535357617,0.99888,0.00066,0.000455,0.2064086121925867,0.0114694847832864,0.3103649091690641,0.362275,0.021845,0.6158750000000001,0.9170523476233028,0.0120214768259058,0.0067238702906841,0.978905,0.013645,0.007445,0.968337128609528,0.0017566927217411,0.0007454355923138,0.997415,0.00182,0.00077
True,llama3-8b-instruct,False,0.0571473254150452,0.728888608062357,0.0996299863777722,0.0875249999999999,0.78701,0.12546,0.0782616244668081,0.6485376953569585,0.1243900582536037,0.10114,0.7326750000000001,0.166195,0.0499211173248595,0.9293997218289206,0.0003668123044645,0.053525,0.946095,0.00037,0.0928461194139683,0.8784431555488197,0.004936333723437,0.101705,0.89316,0.0051249999999999,0.0508848652902181,0.7859369158695699,0.0386610389353315,0.074455,0.8617000000000001,0.063855,89.265,0.0,0.091389434068076,0.8719164783465999,0.0048168634639502,0.10376,0.891085,0.00514,0.0876951335329771,0.8990620277748235,0.0003600191924405,0.090565,0.909065,0.0003599999999999,0.0788025970748097,0.8531924823387271,0.0186246552220914,0.093935,0.8860300000000001,0.02003,0.0738470781021388,0.8354212268393895,0.024919229544076,0.09539,0.8717650000000001,0.032855,0.0627926146497894,0.8491942207845569,0.0214208578447911,0.06976,0.906095,0.02414,0.0708010939221879,0.8522313400255598,0.0194807304611513,0.09702,0.8800950000000001,0.022875,0.055869606810136,0.915424844537688,0.0023701601539876,0.05949,0.93805,0.002465,0.0456525589278801,0.645883509780424,0.1179594057471525,0.06173,0.7741049999999999,0.164175,0.0902650722451097,0.8670396105212831,0.0014905623397768,0.10339,0.89495,0.0016549999999999,0.079988801131385,0.7063689214000476,0.0714554568233499,0.11006,0.79683,0.0930999999999999,0.0664691064592304,0.8917375869627449,0.0091373607838796,0.073095,0.917285,0.0096049999999999,0.0621776773836512,0.8843832630342149,0.0028099862105354,0.077925,0.91896,0.003135,0.0386458934086062,0.7585777468198103,0.0921441329120612,0.0519599999999999,0.8385149999999999,0.109545,0.0496505568905985,0.8656731783456962,0.0118243413785109,0.059925,0.926565,0.013525,0.0765139894556447,0.8740972201901513,0.0065576626154161,0.096715,0.888935,0.014345,0.0853141785443175,0.8814196059253845,0.0008669423543176,0.097695,0.90139,0.000915,0.0824982329988631,0.873241987928418,0.0041450632992909,0.1011199999999999,0.893915,0.004945,0.0169522512213851,0.2286222370803954,0.3210431997530732,0.031205,0.34626,0.622555,0.0824539831463308,0.76693149006378,0.0508311983110897,0.09963,0.839395,0.060975,0.0807897611154875,0.8482767676840581,0.026337377394936,0.092815,0.87652,0.0306549999999999
